exchange|confidence_score|al_symbol|sh_symbol|primary_listing|name|sic_sector|figi|scalemarketcap|tradable|sic_description|earnings_announcement|type|symbol|composite_symbol|cik|margin_requirement_long|cusips|share_class_figi|currency|weighted_shares_outstanding|scalerevenue|halt_reason|homepage_url|isin|lot|fama_sector|short_sale_restricted|margin_requirement_short|sic_code|description|industry|sic_industry|status|location|sector|shortable|easy_to_borrow|country|share_class_shares_outstanding|locale|fama_industry|maintenance_margin_requirement|branding|composite_figi|marginable|shares_outstanding|market_capital|null_count
XNYS|6.0|||True|GAMCO Natural Resources, Gold & Income Trust||BBG00J246812||||2024-05-21T04:00:00.000+0000|PRF|GNTpA|GNTpA:US|0001438893||||USD||||https://www.gabelli.com|||||||GAMCO Natural Resources, Gold & Income Trust is a non-diversified closed-end management investment company. The company's primary investment objective is to provide a high level of current income from interest, dividends, and options premiums with its secondary objective being capital appreciation. Under normal market conditions, the company invests majority of its assets in securities of companies principally engaged in the natural resources and gold industries, and also engages in writing covered call options on the underlying equity securities. Its portfolio consists of securities from different sectors such as metals and mining, energy and energy services, specialty chemicals, agriculture, healthcare, machinery, food and beverage, and others.|||Normal|||||USA|1167338.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||4922626.0|347643096.0|28
XNYS|6.0|||False|Gabelli Multimedia Trust Inc||BBG00R48JGQ4||||2025-09-05T20:00:00.000+0000|PRF|GGTpG|GGTpG:US|0000921671||||USD||||https://www.gabelli.com|||||||Gabelli Multimedia Trust Inc is a non-diversified closed-end management investment company. Its investment objective is the long-term growth of capital with income as a secondary objective. The fund invests majority of its assets, under normal market conditions, in common stock and other securities, including convertible securities, preferred stock, options, and warrants of companies in the telecommunications, media, publishing, and entertainment industries.|||Normal|||||USA|1385949.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||6488054.0|742238042.0|28
XNYS|6.0|||True|Gabelli Equity Trust Inc.||BBG0038J3QJ2||||2025-05-13T13:00:00.000+0000|PRF|GABpG|GABpG:US|0000794685||||USD||||https://www.gabelli.com|||||||Gabelli Equity Trust Inc is a non-diversified closed-end management investment company. Its primary investment objective is the long-term growth of capital with income as a secondary objective. The Fund invests at least its assets in equity securities under normal market conditions. Its equity portfolio includes common stock, preferred stock, convertible or exchangeable securities, and warrants and rights to purchase such securities selected by the Investment Adviser. The company invests in various sectors, of which Food & Beverage, Financial Services, Equipment and Supplies, Entertainment, Consumer Products, Health Care, Diversified Industrial, Business Services, Consumer Services and others.|||Normal|||||USA|2595274.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||86017092.0|6455217450.0|28
XNYS|6.0|||True|Gabelli Equity Trust Inc.||BBG003FHS1G9||||2025-05-13T13:00:00.000+0000|PRF|GABpH|GABpH:US|0000794685||||USD||||https://www.gabelli.com|||||||Gabelli Equity Trust Inc is a non-diversified closed-end management investment company. Its primary investment objective is the long-term growth of capital with income as a secondary objective. The Fund invests at least its assets in equity securities under normal market conditions. Its equity portfolio includes common stock, preferred stock, convertible or exchangeable securities, and warrants and rights to purchase such securities selected by the Investment Adviser. The company invests in various sectors, of which Food & Beverage, Financial Services, Equipment and Supplies, Entertainment, Consumer Products, Health Care, Diversified Industrial, Business Services, Consumer Services and others.|||Normal|||||USA|4116414.0|us|||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg|||87325337.0|6449072550.0|28
XNYS|6.0|||False|Highland Income Fund||BBG00PVL7K10||||2025-06-26T13:00:00.000+0000|PRF|HFROpA|HFROpA:US|0001710680||||USD||||https://www.nexpointassetmgmt.com|||||||Highland Opportunities and Income Fund is a non-diversified, closed-end management investment company. Its investment objective is to Income Fund seeks growth of capital along with income. It focuses on making investments in real estate securities, including Reits, secured and unsecured fixed-rate loans and corporate bonds, mezzanine securities, structured products, convertible and preferred securities and equities (public and private), and floating rate securities.|||Normal|||||USA|5800000.0|us|||/bmV4cG9pbnRhc3NldG1nbXQuY29t/images/2025-04-04_logo.png|||20209371.0|936129456.0|28
XNYS|6.0|||False|XAI Octagon Floating Rate & Alternative Income Term Trust||BBG00ZSDX7V7||||2025-06-05T12:30:00.000+0000|PRF|XFLTpA|XFLTpA:US|0001703079||||USD||||https://www.xainvestments.com|||||||XAI Octagon Floating Rate & Alternative Income Trust is a diversified, closed-end management investment company which invests in a dynamically managed portfolio of floating-rate credit instruments and other structured credit investments within the private markets. The Trust's investment objective is to seek attractive total return with an emphasis on income generation across multiple stages of the credit cycle.|||Normal|||||USA||us|||/eGFpbnZlc3RtZW50cy5jb20/images/2025-04-04_logo.svg|||16717557.0|1912165453.0|29
XNYS|3.0||BA-PA||Boeing Co|Manufacturing||||||EQS|BApA||0000012927||097023204||USD||||http://www.boeing.com||||||3721.0||Aerospace & Defense|Aircraft|Normal|Washington; U.S.A|Industrials|||USA|||Aircraft|||||||29
XNYS|3.0||HPE-PC||Hewlett Packard Enterprise Co|Wholesale Trade||||||EQS|HPEpC||0001645590||42824C208||USD||||http://www.hpe.com||||||5045.0||Communication Equipment|Wholesale-Computers & Peripheral Equipment & Software|Normal|California; U.S.A|Technology|||USA|||Wholesale|||||||29
XNYS|3.0||ARES-PB||Ares Management Corp|Finance Insurance And Real Estate||||||EQS|ARESpB||0001176948||03990B309||USD||||http://www.aresmgmt.com||||||6282.0||Asset Management|Investment Advice|Normal|California; U.S.A|Financial Services|||USA|||Trading|||||||29
XNYS|6.0|||False|AllianzGI Convertible & Income Fund II||BBG00LWSLDD0||||2025-06-03T19:00:00.000+0000|PRF|NCZpA|NCZpA:US|0001227857||||USD||||https://www.virtus.com|||||||Virtus Convertible & Income Fund II is a diversified, closed-end management investment company. The investment objective of the company is to provide total return through a combination of capital appreciation and high current income. Its portfolio of investments includes different sector investments such as in healthcare services, media, oil, gas, and consumable fuels and others.|||Normal|||||USA||us|||/dmlydHVzLmNvbQ/images/2025-04-04_logo.svg|||12086933.0|400559145.0|29
XNYS|4.0||NEE-PS||NextEra Energy, Inc.|Transportation Communications Electric Gas And Sanitary Service||||||EQS|NEEpS||0000753308||65339F663||USD||||http://www.nexteraenergy.com||||||4911.0||Utilities - Regulated Electric|Electric Services|Normal|Florida; U.S.A|Utilities|||USA|||Utilities|||||||29
XNYS|4.0||NEE-PT||NEE-P-T|Transportation Communications Electric Gas And Sanitary Service||||||EQS|NEEpT||0000753308||65339F119||USD||||http://www.nexteraenergy.com||||||4911.0||Utilities - Regulated Electric|Electric Services|Normal|Florida; U.S.A|Utilities|||USA|||Utilities|||||||29
XNYS|6.0|||False|RiverNorth/DoubleLine Strategic opportunity fund Inc||BBG013JY1B56|||||PRF|OPPpB|OPPpB:US|0001678130||||USD||||https://www.rivernorth.com|US76882G4047||||||RiverNorth/DoubleLine Strategic Opportunity Fund Inc is a closed-end management investment company. The company's investment objective is to seek current income and overall total return.|||Normal|||||USA||us|||/cml2ZXJub3J0aC5jb20/images/2025-04-04_logo.svg|||14499390.0|564479569.0|29
XNYS|3.0||ALB-PA||Albemarle Corporation|Manufacturing||||||EQS|ALBpA||0000915913||012653200||USD||||http://www.albemarle.com||||||2821.0||Specialty Chemicals|Plastic Materials Synth Resins & Nonvulcan Elastomers|Normal|North Carolina; U.S.A|Basic Materials|||USA|||Chemicals|||||||29
XNYS|6.0|||False|RiverNorth Opportunities Fund Inc||BBG016R12HB1||||2024-09-13T04:00:00.000+0000|PRF|RIVpA|RIVpA:US|0001501072||||USD||||https://www.rivernorth.com/riv|||||||Rivernorth Opportunities Fund Inc is a diversified, closed-end management investment company. The fund's investment objective is total return consisting of capital appreciation and current income.|||Normal|||||USA||us|||/cml2ZXJub3J0aC5jb20/images/2025-04-04_logo.svg|||11557669.0|493216434.0|29
XNYS|6.0|||False|Aberdeen Income Credit Strategies Fund||BBG010R55298||||2025-05-16T14:00:00.000+0000|PRF|ACPpA|ACPpA:US|0001503290||||USD||||https://www.abrdnacp.com|||||||abrdn Income Credit Strategies Fund is a diversified, closed-end management investment company. Its investment objective is to seek a high level of current income with a secondary objective of capital appreciation. It predominantly invests in debt and loan instruments of issues that operate in a variety of industries and geographic regions.|||Normal|||||USA||us|||/YWJyZG5hY3AuY29t/images/2025-04-04_logo.svg|||125377749.0|2619141177.0|29
XNYS|6.0|||False|RiverNorth/DoubleLine Strategic opportunity fund Inc||BBG00XX9B6M1|||||PRF|OPPpA|OPPpA:US|0001678130||||USD||||https://www.rivernorth.com|||||||RiverNorth/DoubleLine Strategic Opportunity Fund Inc is a closed-end management investment company. The company's investment objective is to seek current income and overall total return.|||Normal|||||USA||us|||/cml2ZXJub3J0aC5jb20/images/2025-04-04_logo.svg|||15554966.0|528132965.0|30
XNYS|6.0|||True|General American Investors Co., Inc.||BBG000007DQ4||||2025-08-04T20:00:00.000+0000|PRF|GAMpB|GAMpB:US|0000040417||||USD|||||US3688024013|||||||||Normal|||||USA|7604687.0|us||||||23439900.0|586407698.0|30
XNYS|6.0|||False|Priority Income Fund Inc||BBG012TY4ZZ8|||||PRF|PRIFpK|PRIFpK:US|0001554625||||USD||||https://www.priorityincomefund.com|US74274W7645||||||Priority Income Fund, Inc. is an externally managed, diversified, closed-end management investment company. Its investment objective is to generate current income, and as a secondary objective, long-term capital appreciation. The company invests in broad pools of senior secured, floating rate loans made to companies whose debt is rated below investment grade or, in limited circumstances, unrated with an emphasis on current income. It invests in both the primary and secondary markets.|||Normal|||||USA||us|||/cHJpb3JpdHlpbmNvbWVmdW5kLmNvbQ/images/2025-04-04_logo.svg||||0.0|30
XNYS|2.0||QXO-PB||QXO INC|Services||||||EQS|QXOpB||0001236275||82846H504||USD||||http://www.silversuntech.com||||||7389.0||Software - Application|Services-Business Services Nec|Normal|New Jersey; U.S.A|Technology||||||Business Services|||||||30
XNYS|6.0|||False|Priority Income Fund Inc||BBG00P1GW8R5|||||PRF|PRIFpD|PRIFpD:US|0001554625||||USD||||https://www.priorityincomefund.com|US74274W4006||||||Priority Income Fund, Inc. is an externally managed, diversified, closed-end management investment company. Its investment objective is to generate current income, and as a secondary objective, long-term capital appreciation. The company invests in broad pools of senior secured, floating rate loans made to companies whose debt is rated below investment grade or, in limited circumstances, unrated with an emphasis on current income. It invests in both the primary and secondary markets.|||Normal|||||USA||us|||/cHJpb3JpdHlpbmNvbWVmdW5kLmNvbQ/images/2025-04-04_logo.svg||||0.0|30
XNYS|6.0|||False|Priority Income Fund Inc||BBG0122LJ184|||||PRF|PRIFpJ|PRIFpJ:US|0001554625||||USD||||https://www.priorityincomefund.com|US74274W4006||||||Priority Income Fund, Inc. is an externally managed, diversified, closed-end management investment company. Its investment objective is to generate current income, and as a secondary objective, long-term capital appreciation. The company invests in broad pools of senior secured, floating rate loans made to companies whose debt is rated below investment grade or, in limited circumstances, unrated with an emphasis on current income. It invests in both the primary and secondary markets.|||Normal|||||USA||us|||/cHJpb3JpdHlpbmNvbWVmdW5kLmNvbQ/images/2025-04-04_logo.svg||||0.0|30
XNYS|6.0|||False|Priority Income Fund Inc||BBG015KGMGY2|||||PRF|PRIFpL|PRIFpL:US|0001554625||||USD||||https://www.priorityincomefund.com|US74274W7561||||||Priority Income Fund, Inc. is an externally managed, diversified, closed-end management investment company. Its investment objective is to generate current income, and as a secondary objective, long-term capital appreciation. The company invests in broad pools of senior secured, floating rate loans made to companies whose debt is rated below investment grade or, in limited circumstances, unrated with an emphasis on current income. It invests in both the primary and secondary markets.|||Normal|||||USA||us|||/cHJpb3JpdHlpbmNvbWVmdW5kLmNvbQ/images/2025-04-04_logo.svg||||0.0|30
XNYS|4.0||FLG-PU||FLG-P-U|Finance Insurance And Real Estate||||||EQS|FLGpU||0000910073||64944P307||USD||||||||||6036.0||Banks - Regional|Savings Institutions Not Federally Chartered|Normal|New York; U.S.A|Financial Services|||USA|||Banking|||||||30
XNYS|4.0|||False|Bristol-Myers Squibb Co.||BBG001732JL6|||PHARMACEUTICAL PREPARATIONS||CVR|CELGr|CELGr:US|0000014272|||BBG001TCQ0Q2|USD||||||||||2834||||Normal|ROUTE 206 AND PROVINCE LINE ROAD, PRINCETON, NJ, 08543||||||us||||BBG001732JG2||||31
