Symbol,Reserved1,PrimaryListingMarketParticipantID,PrimaryListingMarketPreviousClosingPrice,ConsolidatedClosingPrice,RoundLotSize,Reserved2,LULDTier,LULDLeverageRatio,Test,IPO,FinancialStatusIndicator,ShortSaleRestrictionIndicator,HaltReason,InstrumentType,Reserved3,Reserved4,Reserved5
TRSY,,Z,30.155,30.155,100,,2,1,0,0,0, , ,0,,,
TRT,,A,5.3,5.3,100,,2,1,0,0,0, , ,0,,,
TRTNpA,,N,25.7928,25.7928,100,,2,1,0,0,0, , ,0,,,
TRTNpB,,N,25.59,25.59,100,,2,1,0,0,0, , ,0,,,
TRTNpC,,N,25.1001,25.1001,100,,2,1,0,0,0, , ,0,,,
TRTNpD,,N,24.18,24.18,100,,2,1,0,0,0, , ,0,,,
TRTNpE,,N,20.47,20.47,100,,2,1,0,0,0, , ,0,,,
TRTNpF,,N,25.5,25.5,100,,2,1,0,0,0, , ,0,,,
TRTX,,N,9.25,9.25,100,,2,1,0,0,0, , ,0,,,
TRTXpC,,N,18.2314,18.2314,100,,2,1,0,0,0, , ,0,,,
TRTY,,Z,27.2156,27.2156,100,,2,1,0,0,0, , ,0,,,
TRU,,N,89.07,89.07,100,,1,1,0,0,0, , ,0,,,
TRV,,N,272.21,272.21,100,,1,1,0,0,0, , ,0,,,
TRX,,A,0.3568,0.3568,100,,2,1,0,0,0, , ,0,,,
TSEC,,P,26.18018,26.18018,100,,2,1,0,0,0, , ,0,,,
TSE,,N,2.45,2.45,100,,2,1,0,0,0, , ,0,,,
TSEP,,Z,22.5867,22.5867,100,,2,1,0,0,0, , ,0,,,
TSII,,Z,24.3,24.3,100,,2,1,0,0,0, , ,0,,,
TSI,,N,4.935,4.935,100,,2,1,0,0,0, , ,0,,,
TSLO,,Z,20.9008,20.9008,100,,2,2,0,0,0, , ,0,,,
TSLP,,Z,20.96,20.96,100,,2,1,0,0,0, , ,0,,,
TSLT,,Z,18.35,18.35,100,,2,2,0,0,0, , ,0,,,
TSLW,,Z,33.81,33.81,100,,2,1,0,0,0, , ,0,,,
TSLX,,N,24.25,24.25,100,,2,1,0,0,0, , ,0,,,
TSLY,,P,8.11,8.11,100,,1,1,0,0,0, , ,0,,,
TSLZ,,Z,1.24,1.24,100,,2,2,0,0,0, , ,0,,,
TSME,,P,41.88,41.88,100,,1,1,0,0,0, , ,0,,,
TSM,,N,239.29,239.29,100,,2,1,0,0,0, , ,0,,,
TSMY,,P,15.56,15.56,100,,2,1,0,0,0, , ,0,,,
TS,,N,35.98,35.98,100,,2,1,0,0,0, , ,0,,,
TSN,,N,57.43,57.43,100,,1,1,0,0,0, , ,0,,,
TSPA,,P,40.66,40.66,100,,1,1,0,0,0, , ,0,,,
TSPX,,Z,26.9476,26.9476,100,,1,1,0,0,0, , ,0,,,
TSQ,,N,6.96,6.96,100,,2,1,0,0,0, , ,0,,,
TTAM,,N,15.57,15.57,100,,2,1,0,0,0, , ,0,,,
TTC,,N,82.54,82.54,100,,1,1,0,0,0, , ,0,,,
TTE,,N,62.09,62.09,100,,2,1,0,0,0, , ,0,,,
TTI,,N,4.51,4.51,100,,2,1,0,0,0, , ,0,,,
TT,,N,424.19,424.19,100,,1,1,0,0,0, , ,0,,,
TTT,,P,75.9785,75.9785,100,,2,3,0,0,0, , ,0,,,
TUA,,P,21.96,21.96,100,,1,1,0,0,0, , ,0,,,
TU,,N,16.51,16.51,100,,2,1,0,0,0, , ,0,,,
TUSB,,P,50.27905,50.27905,100,,1,1,0,0,0, , ,0,,,
TUSI,,Z,25.30239,25.30239,100,,2,1,0,0,0, , ,0,,,
TUYA,,N,2.68,2.68,100,,2,1,0,0,0, , ,0,,,
TVAL,,P,33.7,33.7,100,,2,1,0,0,0, , ,0,,,
TVC,,N,23.9,23.9,100,,2,1,0,0,0, , ,0,,,
TVE,,N,23.6453,23.6453,100,,2,1,0,0,0, , ,0,,,
TV,,N,2.69,2.69,100,,2,1,0,0,0, , ,0,,,
TWI,,N,9.07,9.07,100,,2,1,0,0,0, , ,0,,,
TWLO,,N,103.15,103.15,100,,1,1,0,0,0, , ,0,,,
TWM,,P,36.07,36.07,100,,2,2,0,0,0, , ,0,,,
TWN,,N,50.22,50.22,100,,2,1,0,0,0, , ,0,,,
TWOD,,N,25.34,25.34,100,,2,1,0,0,0, , ,0,,,
TWO,,N,9.82,9.82,100,,2,1,0,0,0, , ,0,,,
TWOpA,,N,23.0801,23.0801,100,,2,1,0,0,0, , ,0,,,
TWOpB,,N,22.8,22.8,100,,2,1,0,0,0, , ,0,,,
TWOpC,,N,24.0798,24.0798,100,,2,1,0,0,0, , ,0,,,
TWOX,,Z,26.479,26.479,100,,2,1,0,0,0, , ,0,,,
TX,,N,32.51,32.51,100,,2,1,0,0,0, , ,0,,,
TXNM,,N,56.65,56.65,100,,2,1,0,0,0, , ,0,,,
TXO,,N,14.1,14.1,100,,2,1,0,0,0, , ,0,,,
TXS,,P,35.611,35.611,100,,2,1,0,0,0, , ,0,,,
TXT,,N,81.89,81.89,100,,1,1,0,0,0, , ,0,,,
TXXI,,P,49.5074,49.5074,100,,2,1,0,0,0, , ,0,,,
TYA,,Z,13.6,13.6,100,,2,1,0,0,0, , ,0,,,
TYD,,P,25.59,25.59,100,,2,3,0,0,0, , ,0,,,
TYG,,N,42.96,42.96,100,,2,1,0,0,0, , ,0,,,
TYLD,,Z,25.395,25.395,100,,2,1,0,0,0, , ,0,,,
TYLG,,P,34.1057,34.1057,100,,2,1,0,0,0, , ,0,,,
TYL,,N,560.81,560.81,100,,1,1,0,0,0, , ,0,,,
TY,,N,33.55,33.55,100,,2,1,0,0,0, , ,0,,,
TYO,,P,13.3799,13.3799,100,,2,3,0,0,0, , ,0,,,
TYp,,N,44.99,44.99,100,,2,1,0,0,0, , ,0,,,
TZA,,P,8.96,8.96,100,,2,3,0,0,0, , ,0,,,
UAA,,N,5.04,5.04,100,,1,1,0,0,0, , ,0,,,
UAMY,,A,4.59,4.59,100,,2,1,0,0,0, , ,0,,,
UA,,N,4.95,4.95,100,,1,1,0,0,0, , ,0,,,
UAN,,N,90.58,90.58,100,,2,1,0,0,0, , ,0,,,
UAPR,,Z,31.87,31.87,100,,2,1,0,0,0, , ,0,,,
UAUG,,Z,38.7143,38.7143,100,,2,1,0,0,0, , ,0,,,
UAVS,,A,1.94,1.94,100,,2,1,0,0,2, , ,0,,,
UBER,,N,95.33,95.33,100,,1,1,0,0,0, , ,0,,,
UBOT,,P,23.0414,23.0414,100,,2,2,0,0,0, , ,0,,,
UBR,,P,21.5135,21.5135,100,,2,2,0,0,0, , ,0,,,
UBS,,N,40.16,40.16,100,,2,1,0,0,0, , ,0,,,
UBT,,P,16.42,16.42,100,,2,2,0,0,0, , ,0,,,
UCB,,N,33.68,33.68,100,,2,1,0,0,0, , ,0,,,
UCBpI,,N,25.36,25.36,100,,2,1,0,0,0, , ,0,,,
UCC,,P,51.5347,51.5347,100,,2,2,0,0,0, , ,0,,,
UCIB,,P,26.7445,26.7445,100,,2,1,0,0,0, , ,0,,,
UCON,,P,24.96,24.96,100,,1,1,0,0,0, , ,0,,,
UCO,,P,23.22,23.22,100,,2,2,0,0,0, , ,0,,,
UDEC,,Z,37.63,37.63,100,,1,1,0,0,0, , ,0,,,
UDI,,P,31.1989,31.1989,100,,2,1,0,0,0, , ,0,,,
UDIV,,P,50.7376,50.7376,100,,2,1,0,0,0, , ,0,,,
UDN,,P,18.69,18.69,100,,1,1,0,0,0, , ,0,,,
UDOW,,P,102.53,102.53,100,,2,3,0,0,0, , ,0,,,
UDR,,N,38.98,38.98,100,,1,1,0,0,0, , ,0,,,
UEC,,A,10.37,10.37,100,,2,1,0,0,0, , ,0,,,
UE,,N,20.71,20.71,100,,2,1,0,0,0, , ,0,,,
UFEB,,Z,35.2399,35.2399,100,,1,1,0,0,0, , ,0,,,
UFI,,N,4.45,4.45,100,,2,1,0,0,0, , ,0,,,
UGA,,P,63.4768,63.4768,100,,2,1,0,0,0, , ,0,,,
UGE,,P,18.2451,18.2451,100,,2,2,0,0,0, , ,0,,,
UGI,,N,35.01,35.01,100,,1,1,0,0,0, , ,0,,,
UGL,,P,36.26,36.26,100,,2,2,0,0,0, , ,0,,,
UGP,,N,3.44,3.44,100,,2,1,0,0,0, , ,0,,,
UHAL.B,,N,52.74,52.74,100,,1,1,0,0,0, , ,0,,,
UHAL,,N,57.45,57.45,100,,1,1,0,0,0, , ,0,,,
UHS,,N,182.41,182.41,100,,1,1,0,0,0, , ,0,,,
UHT,,N,40.79,40.79,100,,2,1,0,0,0, , ,0,,,
UI,,N,524.31,524.31,100,,1,1,0,0,0, , ,0,,,
UIS,,N,3.93,3.93,100,,2,1,0,0,0, , ,0,,,
UJAN,,Z,41.51,41.51,100,,2,1,0,0,0, , ,0,,,
UJB,,P,78.2129,78.2129,100,,2,2,0,0,0, , ,0,,,
UJUL,,Z,37.6043,37.6043,100,,2,1,0,0,0, , ,0,,,
UJUN,,Z,36.3,36.3,100,,2,1,0,0,0, , ,0,,,
ULE,,P,12.99,12.99,100,,2,2,0,0,0, , ,0,,,
UL,,N,62.52,62.52,100,,2,1,0,0,0, , ,0,,,
ULS,,N,63.2,63.2,100,,2,1,0,0,0, , ,0,,,
ULST,,P,40.69,40.69,100,,1,1,0,0,0, , ,0,,,
ULTY,,P,5.6651,5.6651,100,,1,1,0,0,0, , ,0,,,
UMAC,,A,10.23,10.23,100,,2,1,0,0,0, , ,0,,,
UMAR,,Z,38.5414,38.5414,100,,2,1,0,0,0, , ,0,,,
UMAY,,Z,35.5728,35.5728,100,,2,1,0,0,0, , ,0,,,
UMC,,N,6.72,6.72,100,,2,1,0,0,0, , ,0,,,
UMDD,,P,25.939,25.939,100,,2,3,0,0,0, , ,0,,,
UMH,,N,15.75,15.75,100,,2,1,0,0,0, , ,0,,,
UMHpD,,N,22.5435,22.5435,100,,2,1,0,0,0, , ,0,,,
UMI,,P,50.1728,50.1728,100,,2,1,0,0,0, , ,0,,,
U,,N,40.34,40.34,100,,1,1,0,0,0, , ,0,,,
UNFI,,N,27.52,27.52,100,,2,1,0,0,0, , ,0,,,
UNF,,N,177.27,177.27,100,,2,1,0,0,0, , ,0,,,
UNG,,P,12.19,12.19,100,,1,1,0,0,0, , ,0,,,
UNH,,N,303.88,303.88,100,,1,1,0,0,0, , ,0,,,
UNL,,P,7.55,7.55,100,,2,1,0,0,0, , ,0,,,
UNMA,,N,24.171,24.171,100,,2,1,0,0,0, , ,0,,,
UNM,,N,69.54,69.54,100,,1,1,0,0,0, , ,0,,,
UNOV,,Z,37.0199,37.0199,100,,2,1,0,0,0, , ,0,,,
UNP,,N,220.95,220.95,100,,1,1,0,0,0, , ,0,,,
UOCT,,Z,37.91,37.91,100,,2,1,0,0,0, , ,0,,,
UPAR,,P,14.29,14.29,100,,2,1,0,0,0, , ,0,,,
UPGD,,P,74.6792,74.6792,100,,2,1,0,0,0, , ,0,,,
UP,,N,2.91,2.91,100,,2,1,0,0,2, , ,0,,,
UPRO,,P,102.52,102.52,100,,2,3,0,0,0, , ,0,,,
UPSD,,Z,25.7207,25.7207,100,,2,1,0,0,0, , ,0,,,
UPS,,N,87.86,87.86,100,,1,1,0,0,0, , ,0,,,
UPSX,,Z,31.17,31.17,100,,2,2,0,0,0, , ,0,,,
UPV,,P,80.834,80.834,100,,2,2,0,0,0, , ,0,,,
UPW,,P,87.1894,87.1894,100,,2,2,0,0,0, , ,0,,,
URAA,,P,29.65,29.65,100,,2,2,0,0,0, , ,0,,,
URAN,,Z,39.0912,39.0912,100,,2,1,0,0,0, , ,0,,,
URA,,P,39.68,39.68,100,,1,1,0,0,0, , ,0,,,
URE,,P,64.6123,64.6123,100,,2,2,0,0,0, , ,0,,,
URG,,A,1.36,1.36,100,,2,1,0,0,0, , ,0,,,
URI,,N,949.34,949.34,100,,1,1,0,0,0, , ,0,,,
URNM,,P,49.49,49.49,100,,1,1,0,0,0, , ,0,,,
URSP,,P,40.3875,40.3875,100,,2,2,0,0,0, , ,0,,,
URTH,,P,176.21,176.21,100,,1,1,0,0,0, , ,0,,,
URTY,,P,49.64,49.64,100,,2,3,0,0,0, , ,0,,,
USAC,,N,24.04,24.04,100,,2,1,0,0,0, , ,0,,,
USAI,,P,39.55,39.55,100,,2,1,0,0,0, , ,0,,,
USA,,N,6.59,6.59,100,,2,1,0,0,0, , ,0,,,
USAS,,A,2.4,2.4,100,,2,1,0,0,0, , ,0,,,
USBC,,A,1.05,1.05,100,,2,1,0,0,2, , ,0,,,
USB,,N,48.76,48.76,100,,1,1,0,0,0, , ,0,,,
USBpA,,N,832.9999,832.9999,100,,2,1,0,0,0, , ,0,,,
USBpH,,N,20.38,20.38,100,,2,1,0,0,0, , ,0,,,
USBpP,,N,23.9,23.9,100,,2,1,0,0,0, , ,0,,,
USBpQ,,N,15.77,15.77,100,,2,1,0,0,0, , ,0,,,
USBpR,,N,16.87,16.87,100,,2,1,0,0,0, , ,0,,,
USBpS,,N,19.64,19.64,100,,2,1,0,0,0, , ,0,,,
USCA,,P,40.2062,40.2062,100,,2,1,0,0,0, , ,0,,,
USCI,,P,76.0603,76.0603,100,,2,1,0,0,0, , ,0,,,
USD,,P,89.72,89.72,100,,2,2,0,0,0, , ,0,,,
USDU,,P,26.34,26.34,100,,1,1,0,0,0, , ,0,,,
USE,,P,29.3398,29.3398,100,,2,1,0,0,0, , ,0,,,
USEP,,Z,38.035,38.035,100,,2,1,0,0,0, , ,0,,,
USFD,,N,77.63,77.63,100,,1,1,0,0,0, , ,0,,,
USFR,,P,50.26,50.26,100,,1,1,0,0,0, , ,0,,,
USG,,P,35.9427,35.9427,100,,2,1,0,0,0, , ,0,,,
USHY,,Z,37.68,37.68,100,,1,1,0,0,0, , ,0,,,
USL,,P,35.995,35.995,100,,2,1,0,0,0, , ,0,,,
USMF,,Z,51.935,51.935,100,,1,1,0,0,0, , ,0,,,
USML,,P,41.9687,41.9687,100,,2,2,0,0,0, , ,0,,,
USMV,,Z,94.06,94.06,100,,1,1,0,0,0, , ,0,,,
USNA,,N,32.11,32.11,100,,2,1,0,0,0, , ,0,,,
USNG,,P,26.5687,26.5687,100,,2,1,0,0,0, , ,0,,,
USNZ,,P,41.02,41.02,100,,2,1,0,0,0, , ,0,,,
USO,,P,74.68,74.68,100,,1,1,0,0,0, , ,0,,,
USPH,,N,84.61,84.61,100,,2,1,0,0,0, , ,0,,,
USPX,,P,56.85,56.85,100,,1,1,0,0,0, , ,0,,,
USRT,,P,58.34,58.34,100,,1,1,0,0,0, , ,0,,,
USSE,,P,32.37,32.37,100,,2,1,0,0,0, , ,0,,,
USSG,,P,59.6085,59.6085,100,,2,1,0,0,0, , ,0,,,
UST,,P,43.8103,43.8103,100,,2,2,0,0,0, , ,0,,,
UTES,,P,80.12,80.12,100,,1,1,0,0,0, , ,0,,,
UTF,,N,26.51,26.51,100,,2,1,0,0,0, , ,0,,,
UTG,,A,38.03,38.03,100,,2,1,0,0,0, , ,0,,,
UTI,,N,27.09,27.09,100,,2,1,0,0,0, , ,0,,,
UTL,,N,47.56,47.56,100,,2,1,0,0,0, , ,0,,,
UTSL,,P,41.1,41.1,100,,2,3,0,0,0, , ,0,,,
UTZ,,N,13.49,13.49,100,,2,1,0,0,0, , ,0,,,
UUP,,P,27.49,27.49,100,,1,1,0,0,0, , ,0,,,
UUU,,A,3.4,3.4,100,,2,1,0,0,0, , ,0,,,
UUUU,,A,11.4,11.4,100,,2,1,0,0,0, , ,0,,,
UVE,,N,24.57,24.57,100,,2,1,0,0,0, , ,0,,,
UVIX,,Z,12,12,100,,2,2,0,0,0, , ,0,,,
UVV,,N,55.33,55.33,100,,2,1,0,0,0, , ,0,,,
UVXY,,Z,11.9,11.9,100,,2,1,0,0,0, , ,0,,,
UWMC,,N,5.69,5.69,100,,1,1,0,0,0, , ,0,,,
UWMC.WS,,N,0.0994,0.0994,100,,0,1,0,0,0,E, ,0,,,
UWM,,P,44.35,44.35,100,,2,2,0,0,0, , ,0,,,
UXAP,,Z,36.7576,36.7576,100,,2,1,0,0,0, , ,0,,,
UXI,,P,45.9385,45.9385,100,,2,2,0,0,0, , ,0,,,
UXJA,,Z,32.4313,32.4313,100,,2,1,0,0,0, , ,0,,,
UXJL,,Z,31.0877,31.0877,100,,2,1,0,0,0, , ,0,,,
UXOC,,Z,33.596,33.596,100,,2,1,0,0,0, , ,0,,,
UXRP,,P,33.72,33.72,100,,2,2,0,0,0, , ,0,,,
UX,,Z,27.1554,27.1554,100,,2,1,0,0,0, , ,0,,,
UYG,,P,99.4878,99.4878,100,,2,2,0,0,0, , ,0,,,
UYM,,P,25.7512,25.7512,100,,2,2,0,0,0, , ,0,,,
UZD,,N,20.51,20.51,100,,2,1,0,0,0, , ,0,,,
UZE,,N,17.65,17.65,100,,2,1,0,0,0, , ,0,,,
UZF,,N,17.77,17.77,100,,2,1,0,0,0, , ,0,,,
VABS,,P,24.52,24.52,100,,2,1,0,0,0, , ,0,,,
VAC,,N,78.56,78.56,100,,2,1,0,0,0, , ,0,,,
VALE,,N,10.25,10.25,100,,2,1,0,0,0, , ,0,,,
VAL,,N,49.29,49.29,100,,2,1,0,0,0, , ,0,,,
VALQ,,P,64.1726,64.1726,100,,2,1,0,0,0, , ,0,,,
VAL.WS,,N,3.28,3.28,100,,0,1,0,0,0, , ,0,,,
VAMO,,Z,32.47,32.47,100,,2,1,0,0,0, , ,0,,,
VATE,,N,5.31,5.31,100,,2,1,0,0,0, , ,0,,,
VAW,,P,208.14,208.14,100,,1,1,0,0,0, , ,0,,,
VBF,,N,15.415,15.415,100,,2,1,0,0,0, , ,0,,,
VBK,,P,292.31,292.31,100,,1,1,0,0,0, , ,0,,,
VBND,,P,43.75,43.75,100,,2,1,0,0,0, , ,0,,,
VB,,P,252.99,252.99,100,,1,1,0,0,0, , ,0,,,
VBR,,P,209.71,209.71,100,,1,1,0,0,0, , ,0,,,
VCEB,,Z,63.63,63.63,100,,1,1,0,0,0, , ,0,,,
VCLN,,P,22.0494,22.0494,100,,2,1,0,0,0, , ,0,,,
VCRM,,Z,73.5,73.5,100,,1,1,0,0,0, , ,0,,,
VCR,,P,389.5,389.5,100,,1,1,0,0,0, , ,0,,,
VCV,,N,10.22,10.22,100,,2,1,0,0,0, , ,0,,,
VDC,,P,218.91,218.91,100,,1,1,0,0,0, , ,0,,,
VDE,,P,125.35,125.35,100,,1,1,0,0,0, , ,0,,,
VEA,,P,58.77,58.77,100,,1,1,0,0,0, , ,0,,,
VEEV,,N,293.59,293.59,100,,1,1,0,0,0, , ,0,,,
VEGA,,P,47.6185,47.6185,100,,2,1,0,0,0, , ,0,,,
VEGI,,P,40.779,40.779,100,,2,1,0,0,0, , ,0,,,
VEGN,,Z,57.1627,57.1627,100,,2,1,0,0,0, , ,0,,,
VEL,,N,19.05,19.05,100,,2,1,0,0,0, , ,0,,,
VEMY,,P,27.645,27.645,100,,2,1,0,0,0, , ,0,,,
VENU,,A,12.88,12.88,100,,2,1,0,0,0, , ,0,,,
VERS,,P,56.5518,56.5518,100,,2,1,0,0,0, , ,0,,,
VET,,N,7.68,7.68,100,,2,1,0,0,0, , ,0,,,
VETZ,,P,19.915,19.915,100,,2,1,0,0,0, , ,0,,,
VEU,,P,69.4,69.4,100,,1,1,0,0,0, , ,0,,,
VFC,,N,14.94,14.94,100,,1,1,0,0,0, , ,0,,,
VFH,,P,131.57,131.57,100,,1,1,0,0,0, , ,0,,,
VFL,,A,9.55,9.55,100,,2,1,0,0,0, , ,0,,,
VFMF,,Z,142.5954,142.5954,100,,2,1,0,0,0, , ,0,,,
VFMO,,Z,181.24,181.24,100,,1,1,0,0,0, , ,0,,,
VFMV,,Z,131.1504,131.1504,100,,1,1,0,0,0, , ,0,,,
VFQY,,Z,150.8293,150.8293,100,,2,1,0,0,0, , ,0,,,
VFVA,,Z,128.07,128.07,100,,1,1,0,0,0, , ,0,,,
VGI,,N,7.99,7.99,100,,2,1,0,0,0, , ,0,,,
VGK,,P,78.66,78.66,100,,1,1,0,0,0, , ,0,,,
VGM,,N,9.55,9.55,100,,2,1,0,0,0, , ,0,,,
VGMS,,Z,51.55,51.55,100,,1,1,0,0,0, , ,0,,,
VG,,N,13,13,100,,2,1,0,0,0, , ,0,,,
VGT,,P,700.92,700.92,100,,1,1,0,0,0, , ,0,,,
VGVT,,P,75.91,75.91,100,,2,1,0,0,0, , ,0,,,
VGZ,,A,1.15,1.15,100,,2,1,0,0,0, , ,0,,,
VHC,,N,13.74,13.74,100,,2,1,0,0,2, , ,0,,,
VHI,,N,16.98,16.98,100,,2,1,0,0,0, , ,0,,,
VHT,,P,254.42,254.42,100,,1,1,0,0,0, , ,0,,,
VICE,,P,35.964,35.964,100,,2,1,0,0,0, , ,0,,,
VICI,,N,33.75,33.75,100,,1,1,0,0,0, , ,0,,,
VIDI,,P,31.2601,31.2601,100,,2,1,0,0,0, , ,0,,,
VIG,,P,211.18,211.18,100,,1,1,0,0,0, , ,0,,,
VIK,,N,62.94,62.94,100,,1,1,0,0,0, , ,0,,,
VIOG,,P,122.042,122.042,100,,1,1,0,0,0, , ,0,,,
VIOO,,P,110,110,100,,1,1,0,0,0, , ,0,,,
VIOV,,P,94.915,94.915,100,,1,1,0,0,0, , ,0,,,
VIPS,,N,16.86,16.86,100,,2,1,0,0,0, , ,0,,,
VIRT,,N,42.73,42.73,100,,1,1,0,0,0, , ,0,,,
VIS,,P,293.74,293.74,100,,1,1,0,0,0, , ,0,,,
VIST,,N,38.96,38.96,100,,2,1,0,0,0, , ,0,,,
VIV,,N,12.61,12.61,100,,2,1,0,0,0, , ,0,,,
VIXM,,Z,16.31,16.31,100,,1,1,0,0,0, , ,0,,,
VIXY,,Z,35.09,35.09,100,,1,1,0,0,0, , ,0,,,
VKI,,A,8.28,8.28,100,,2,1,0,0,0, , ,0,,,
VKQ,,N,9.14,9.14,100,,2,1,0,0,0, , ,0,,,
VLLU,,P,22.6817,22.6817,100,,2,1,0,0,0, , ,0,,,
VLN,,N,2.02,2.02,100,,2,1,0,0,0, , ,0,,,
VLN.WS,,N,0.0502,0.0502,100,,0,1,0,0,0, , ,0,,,
VLO,,N,150.77,150.77,100,,1,1,0,0,0, , ,0,,,
VLRS,,N,6.11,6.11,100,,2,1,0,0,0, , ,0,,,
VLT,,N,11.12,11.12,100,,2,1,0,0,0, , ,0,,,
VLTO,,N,107.37,107.37,100,,1,1,0,0,0, , ,0,,,
VLUE,,Z,119.8,119.8,100,,1,1,0,0,0, , ,0,,,
VLU,,P,201.6611,201.6611,100,,1,1,0,0,0, , ,0,,,
VMAX,,Z,52.8146,52.8146,100,,2,1,0,0,0, , ,0,,,
VMC,,N,291.15,291.15,100,,1,1,0,0,0, , ,0,,,
VMI,,N,374.33,374.33,100,,1,1,0,0,0, , ,0,,,
VMO,,N,9.24,9.24,100,,2,1,0,0,0, , ,0,,,
V,,N,350.35,350.35,100,,1,1,0,0,0, , ,0,,,
VNAM,,P,22.6094,22.6094,100,,2,1,0,0,0, , ,0,,,
VNCE,,N,1.42,1.42,100,,2,1,0,0,2, , ,0,,,
VNIE,,P,25.271,25.271,100,,2,1,0,0,0, , ,0,,,
VNLA,,P,49.26,49.26,100,,1,1,0,0,0, , ,0,,,
VNM,,Z,18.02,18.02,100,,1,1,0,0,0, , ,0,,,
VNO,,N,37.64,37.64,100,,1,1,0,0,0, , ,0,,,
VNOpL,,N,18.39,18.39,100,,2,1,0,0,0, , ,0,,,
VNOpM,,N,17.825,17.825,100,,2,1,0,0,0, , ,0,,,
VNOpN,,N,17.605,17.605,100,,2,1,0,0,0, , ,0,,,
VNOpO,,N,14.9306,14.9306,100,,2,1,0,0,0, , ,0,,,
VNQ,,P,91.98,91.98,100,,1,1,0,0,0, , ,0,,,
VNRX,,A,0.6662,0.6662,100,,2,1,0,0,0, , ,0,,,
VNSE,,P,37.6281,37.6281,100,,2,1,0,0,0, , ,0,,,
VNTG,,A,5.59,5.59,100,,2,1,0,0,0, , ,0,,,
VNT,,N,43.47,43.47,100,,1,1,0,0,0, , ,0,,,
VOC,,N,2.73,2.73,100,,2,1,0,0,0, , ,0,,,
VOE,,P,173.3,173.3,100,,1,1,0,0,0, , ,0,,,
VOOG,,P,416.92,416.92,100,,1,1,0,0,0, , ,0,,,
VOO,,P,594.42,594.42,100,,1,1,0,0,0, , ,0,,,
VOOV,,P,196.79,196.79,100,,1,1,0,0,0, , ,0,,,
VO,,P,290.46,290.46,100,,1,1,0,0,0, , ,0,,,
VOT,,P,288.93,288.93,100,,1,1,0,0,0, , ,0,,,
VOX,,P,179.22,179.22,100,,1,1,0,0,0, , ,0,,,
VOYA,,N,75.81,75.81,100,,1,1,0,0,0, , ,0,,,
VOYApB,,N,23.95,23.95,100,,2,1,0,0,0, , ,0,,,
VOYG,,N,31.96,31.96,100,,2,1,0,0,0, , ,0,,,
VPC,,P,20.645,20.645,100,,2,1,0,0,0, , ,0,,,
VPG,,N,29.27,29.27,100,,2,1,0,0,0, , ,0,,,
VPL,,P,86.25,86.25,100,,1,1,0,0,0, , ,0,,,
VPU,,P,184.8,184.8,100,,1,1,0,0,0, , ,0,,,
VPV,,N,9.92,9.92,100,,2,1,0,0,0, , ,0,,,
VRAI,,P,23.9843,23.9843,100,,2,1,0,0,0, , ,0,,,
VRE,,N,15.34,15.34,100,,2,1,0,0,0, , ,0,,,
VRP,,P,24.5,24.5,100,,1,1,0,0,0, , ,0,,,
VRT,,N,129.31,129.31,100,,1,1,0,0,0, , ,0,,,
VRTS,,N,201.63,201.63,100,,2,1,0,0,0, , ,0,,,
VSCO,,N,22.78,22.78,100,,2,1,0,0,0, , ,0,,,
VSDB,,Z,76.5466,76.5466,100,,2,1,0,0,0, , ,0,,,
VSDM,,Z,76.31,76.31,100,,2,1,0,0,0, , ,0,,,
VSGX,,Z,67.655,67.655,100,,1,1,0,0,0, , ,0,,,
VSH,,N,15.54,15.54,100,,2,1,0,0,0, , ,0,,,
VSHY,,P,21.92,21.92,100,,2,1,0,0,0, , ,0,,,
VSLU,,P,41.3669,41.3669,100,,2,1,0,0,0, , ,0,,,
VSS,,P,139.72,139.72,100,,1,1,0,0,0, , ,0,,,
VST,,N,194.6,194.6,100,,1,1,0,0,0, , ,0,,,
VSTS,,N,4.6,4.6,100,,2,1,0,0,0, , ,0,,,
VTAK,,A,2.45,2.45,100,,2,1,0,0,0,E, ,0,,,
VTEB,,P,49,49,100,,1,1,0,0,0, , ,0,,,
VTEC,,Z,97.615,97.615,100,,1,1,0,0,0, , ,0,,,
VTEI,,Z,98.87,98.87,100,,1,1,0,0,0, , ,0,,,
VTEL,,Z,99.6043,99.6043,100,,2,1,0,0,0, , ,0,,,
VTES,,P,101.75,101.75,100,,1,1,0,0,0, , ,0,,,
VTEX,,N,4.03,4.03,100,,2,1,0,0,0, , ,0,,,
VTG,,P,75.8704,75.8704,100,,2,1,0,0,0, , ,0,,,
VTI,,P,318.94,318.94,100,,1,1,0,0,0, , ,0,,,
VTLE,,N,17.29,17.29,100,,2,1,0,0,0, , ,0,,,
VTMX,,N,27.69,27.69,100,,2,1,0,0,0, , ,0,,,
VTN,,N,10.09,10.09,100,,2,1,0,0,0, , ,0,,,
VTOL,,N,38.06,38.06,100,,2,1,0,0,0, , ,0,,,
VT,,P,133.98,133.98,100,,1,1,0,0,0, , ,0,,,
VTP,,P,76.6397,76.6397,100,,2,1,0,0,0, , ,0,,,
VTR,,N,67.87,67.87,100,,1,1,0,0,0, , ,0,,,
VTS,,N,26.82,26.82,100,,2,1,0,0,0, , ,0,,,
VTV,,P,183.07,183.07,100,,1,1,0,0,0, , ,0,,,
VUG,,P,461.06,461.06,100,,1,1,0,0,0, , ,0,,,
