exchange|confidence_score|al_symbol|lot|halt_reason|sic_code|status|primary_listing|currency|share_class_figi|share_class_shares_outstanding|locale|margin_requirement_short|sector|name|scalerevenue|earnings_announcement|location|shares_outstanding|figi|type|isin|country|sic_industry|composite_symbol|margin_requirement_long|homepage_url|weighted_shares_outstanding|industry|symbol|scalemarketcap|description|shortable|tradable|short_sale_restricted|composite_figi|sic_description|fama_industry|easy_to_borrow|marginable|maintenance_margin_requirement|branding|cusips|fama_sector|sic_sector|cik|market_capital|null_count
XNYS|6.0|||||Normal|False|USD||5825199.0|us|||Gabelli Dividend & Income Trust||2025-05-13T12:00:00.000+0000||89033500.0|BBG012THWNR0|PRF|US36242H8640|USA||GDVpK:US||https://www.gabelli.com|||GDVpK||Gabelli Dividend & Income Trust operates as a diversified closed-end management investment company. The fund's investment objective is to provide a high level of total return on its assets with an emphasis on dividends and income. To achieve its objective, the fund may invest its assets in dividend-paying securities or other income-producing securities. The fund invests in various sectors, in which Financial Services, Food and Beverage, Health Care, Consumer Products, Electronics, and Computer Software & Services and others.||||||||||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg||||0001260729|1675530340.0|26
XNYS|5.0||||3510.0|Normal||USD|||||Consumer Cyclical|Brunswick Corp||2025-10-23T12:00:00.000+0000|Illinois; U.S.A|163543333.0||PRF|US117043AE96|USA|Engines & Turbines|||||Recreational Vehicles|BCpC||||||||Machinery|||||117043604||Manufacturing|0000014930|4026436858.0|26
XNYS|6.0|||||Normal|True|USD||752740.0|us|||Tri-Continental Corp.||2025-09-03T10:59:00.000+0000||39311504.0|BBG000002WF9|PRF|US8954362021|USA||TYp:US||https://www.columbiathreadneedleus.com|||TYp||Tri-Continental Corp is a United States-based closed-end management investment company. It invests to produce future growth of both capital and income while providing reasonable current income. The fund is divided into two equal segments namely, the equity segment uses quantitative models to select individual stocks whereas the Flexible capital income segment invests across a company's investable capital structure, including stocks, bonds, and convertible securities. The Fund invests in a range of sectors, which include consumer discretionary, consumer staples, energy, financials, healthcare, industrials, information technology, industrials, materials, real estate, telecommunication services, utilities, aerospace and defense, banking, chemicals, and others.||||||||||/Y29sdW1iaWF0aHJlYWRuZWVkbGV1cy5jb20/images/2025-04-04_logo.png||||0000099614|2336768609.0|26
XNYS|3.0||||6331|Normal||USD|||us||Financial Services|Aspen Insurance Holdings Limited Depositary Shares, each representing a 1/1,000th Interest in a 7.00% Perpetual Non-Cumulative Preference Share|||141 FRONT STREET, HAMILTON, D0, HM 19|||PRF|||Fire Marine & Casualty Insurance|||https://www.aspen.co||Insurance - Reinsurance|AHLpF||Aspen Insurance Holdings Ltd is a Bermudian insurance and reinsurance company. Its principal business is marketing and underwriting specialty insurance and reinsurance regularly. It comprises underwriting operations, which include risk-bearing insurance and reinsurance operations; Investing activities, which support underwriting operations; and ACM operations, which earn underwriting, management, and performance fees. It has two segments: Aspen Insurance and Aspen Reinsurance. Aspen Insurance consists of property and casualty insurance, marine, aviation, and energy insurance, and financial and professional lines insurance. Aspen Reinsurance comprises property catastrophe reinsurance, other property reinsurance, casualty reinsurance, and specialty reinsurance.|||||FIRE, MARINE & CASUALTY INSURANCE|Insurance||||/YXNwZW4uY28/images/2025-04-04_logo.png|G05384170||Finance Insurance And Real Estate|0001267395||26
XNYS|5.0||||3711.0|Normal||USD|||||Consumer Cyclical|F-P-D||2025-10-22T12:00:00.000+0000|Michigan; U.S.A|1882908395.0||PRF||USA|Motor Vehicles & Passenger Car Bodies|||http://www.ford.com||Auto Manufacturers|FpD||||||||Automobiles and Trucks|||||345370811||Manufacturing|0000037996|44528353612.0|26
XNYS|6.0|||||Normal|False|USD||3929711.0|us|||Gabelli Equity Trust Inc.||2025-05-13T13:00:00.000+0000||86830108.0|BBG00R2J0078|PRF|US3623978463|USA||GABpK:US||https://www.gabelli.com|||GABpK||Gabelli Equity Trust Inc is a non-diversified closed-end management investment company. Its primary investment objective is the long-term growth of capital with income as a secondary objective. The Fund invests at least its assets in equity securities under normal market conditions. Its equity portfolio includes common stock, preferred stock, convertible or exchangeable securities, and warrants and rights to purchase such securities selected by the Investment Adviser. The company invests in various sectors, of which Food & Beverage, Financial Services, Equipment and Supplies, Entertainment, Consumer Products, Health Care, Diversified Industrial, Business Services, Consumer Services and others.||||||||||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg||||0000794685|6482255010.0|26
XNYS|6.0|||||Normal|False|USD||1992800.0|us|||Gabelli Dividend & Income Trust||2025-05-13T12:00:00.000+0000||89033500.0|BBG00PC30YJ9|PRF|US36242H8806|USA||GDVpH:US||https://www.gabelli.com|||GDVpH||Gabelli Dividend & Income Trust operates as a diversified closed-end management investment company. The fund's investment objective is to provide a high level of total return on its assets with an emphasis on dividends and income. To achieve its objective, the fund may invest its assets in dividend-paying securities or other income-producing securities. The fund invests in various sectors, in which Financial Services, Food and Beverage, Health Care, Consumer Products, Electronics, and Computer Software & Services and others.||||||||||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg||||0001260729|2053112510.0|26
XNYS|5.0||||6331.0|Normal||USD|||||Financial Services|WRB-P-H||2025-10-27T12:00:00.000+0000|Connecticut; U.S.A|1577794933.0||PRF||USA|Fire Marine & Casualty Insurance|||http://www.berkley.com||Insurance - Property & Casualty|WRBpH||||||||Insurance|||||084423870||Finance Insurance And Real Estate|0000011544|28005860061.0|26
XNYS|4.0||||6798|Normal||USD|||us||Real Estate|Annaly Capital Management, Inc.|||1211 AVENUE OF THE AMERICAS, NEW YORK, NY, 10036|||EQS||USA|Real Estate Investment Trusts|||https://www.annaly.com||REIT - Mortgage|NLYpJ||Annaly Capital Management Inc is an American mortgage real estate investment trust. Its business objective is to generate net income for distribution to its stockholders and optimize its returns through prudent management of its diversified investment strategies. The company's reportable operating segments are; the Agency segment, which invests in Agency mortgage-backed securities collateralized by residential mortgages; the Residential Credit segment, which invests in non-Agency residential whole loans and securitized products within the residential and commercial markets; the Mortgage Servicing Rights segment; and Corporate & Other. Maximum revenue for the company is generated from its Agency segment.|||||REAL ESTATE INVESTMENT TRUSTS|Trading||||/YW5uYWx5LmNvbQ/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0001043219||26
XNYS|7.0|||||Normal|False|USD|||us|||AllianzGI Convertible & Income Fund||2025-06-03T19:00:00.000+0000|New York; U.S.A|15114199.0|BBG00LZFRZM0|PRF||USA||NCVpA:US||https://www.virtus.com|||NCVpA||Virtus Convertible & Income Fund is a diversified, closed-end management investment company. Its investment objective is to provide total return through a combination of capital appreciation and high current income. It intends to achieve the objective by investing in a portfolio of domestic convertible securities and non-convertible income-producing securities. Its portfolio of investments includes Software, the Internet, the Commercial Services sector in the form of Convertible Bonds and Notes, and Media, Oil, Gas & Consumable Fuels, and Entertainment sector in the form of Corporate Bonds and Notes.||||||||||/dmlydHVzLmNvbQ/images/2025-04-04_logo.svg|018828707 92838X706|||0001214935|490954386.0|26
XNYS|5.0||||4911.0|Normal||USD|||||Utilities|Nextera Energy Inc||2023-03-31T00:00:00.000+0000|Florida; U.S.A|6423966012.0||PRF||USA|Electric Services|||||Utilities - Regulated Electric|NEEpN||||||||Utilities|||||65339K860||Transportation Communications Electric Gas And Sanitary Service|0000753308|48274873500.0|27
XNYS|3.0||||6022|Normal||USD|||us||Financial Services|Live Oak Bancshares, Inc. Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.375% Fixed Rate Series A Non-Cumulative Perpetual Preferred Stock|||1741 TIBURON DRIVE, WILMINGTON, NC, 28403|||PRF|||State Commercial Banks|||https://www.liveoakbank.com||Banks - Regional|LOBpA||Live Oak Bancshares Inc operates as the bank holding company for the Live Oak Banking Company. The company specializes in lending and deposit-related services to small businesses nationwide. The company identifies and extends lending to credit-worthy borrowers both within specific industries, also called verticals, through expertise within those industries, and more broadly to select borrowers outside of those industries. A portion of the loans originated by the Bank are partially guaranteed by the Small Business Administration under the 7(a) Loan Program and the U.S. Department of Agriculture Rural Energy for America Program, Water and Environmental Program, Business and Industry and Community Facilities loan programs.|||||STATE COMMERCIAL BANKS|Banking||||/bGl2ZW9ha2JhbmsuY29t/images/2025-04-04_logo.png|||Finance Insurance And Real Estate|0001462120||27
XNYS|6.0|||||Normal|True|USD||1167338.0|us|||GAMCO Natural Resources, Gold & Income Trust||2024-05-21T04:00:00.000+0000||4922626.0|BBG00J246812|PRF||USA||GNTpA:US||https://www.gabelli.com|||GNTpA||GAMCO Natural Resources, Gold & Income Trust is a non-diversified closed-end management investment company. The company's primary investment objective is to provide a high level of current income from interest, dividends, and options premiums with its secondary objective being capital appreciation. Under normal market conditions, the company invests majority of its assets in securities of companies principally engaged in the natural resources and gold industries, and also engages in writing covered call options on the underlying equity securities. Its portfolio consists of securities from different sectors such as metals and mining, energy and energy services, specialty chemicals, agriculture, healthcare, machinery, food and beverage, and others.||||||||||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg||||0001438893|347643096.0|27
XNYS|3.0||||6021|Normal||USD|||us||Financial Services|Comerica Incorporated Depositary Shares, each representing a 1/40th interest in a share of 6.875% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series B|||1717 MAIN STREET MC6404, ATTN: KELLY GAGE, DALLAS, TX, 75201|||PRF|||National Commercial Banks|||https://www.comerica.com||Banks - Regional|CMApB||With assets of around $80 billion, Comerica is primarily a relationship-based commercial bank headquartered in Dallas. In addition to Texas, Comerica's other primary geographies are California and Michigan, with locations also in Arizona and Florida and select businesses operating in several other states as well as Canada and Mexico.|||||NATIONAL COMMERCIAL BANKS|Banking||||/Y29tZXJpY2EuY29t/images/2025-04-04_logo.svg|||Finance Insurance And Real Estate|0000028412||27
XNYS|5.0||||3510.0|Normal||USD|||||Consumer Cyclical|Brunswick Corp||2025-10-23T12:00:00.000+0000|Illinois; U.S.A|163003586.0||PRF||USA|Engines & Turbines|||||Recreational Vehicles|BCpA||||||||Machinery|||||117043406||Manufacturing|0000014930|4034338754.0|27
XNYS|6.0|||||Normal|False|USD||5800000.0|us|||Highland Income Fund||2025-06-26T13:00:00.000+0000||20209371.0|BBG00PVL7K10|PRF||USA||HFROpA:US||https://www.nexpointassetmgmt.com|||HFROpA||Highland Opportunities and Income Fund is a non-diversified, closed-end management investment company. Its investment objective is to Income Fund seeks growth of capital along with income. It focuses on making investments in real estate securities, including Reits, secured and unsecured fixed-rate loans and corporate bonds, mezzanine securities, structured products, convertible and preferred securities and equities (public and private), and floating rate securities.||||||||||/bmV4cG9pbnRhc3NldG1nbXQuY29t/images/2025-04-04_logo.png||||0001710680|936129456.0|27
XNYS|6.0|||||Normal|True|USD||2595274.0|us|||Gabelli Equity Trust Inc.||2025-05-13T13:00:00.000+0000||86017092.0|BBG0038J3QJ2|PRF||USA||GABpG:US||https://www.gabelli.com|||GABpG||Gabelli Equity Trust Inc is a non-diversified closed-end management investment company. Its primary investment objective is the long-term growth of capital with income as a secondary objective. The Fund invests at least its assets in equity securities under normal market conditions. Its equity portfolio includes common stock, preferred stock, convertible or exchangeable securities, and warrants and rights to purchase such securities selected by the Investment Adviser. The company invests in various sectors, of which Food & Beverage, Financial Services, Equipment and Supplies, Entertainment, Consumer Products, Health Care, Diversified Industrial, Business Services, Consumer Services and others.||||||||||/Z2FiZWxsaS5jb20/images/2025-04-04_logo.svg||||0000794685|6455217450.0|27
